_time,Building,Clients
2021-09-06T00:00:00.000-0500,LEES BLOCK C,4
,,
2021-09-06T00:00:00.000-0500,LEES BLOCK D,0
,,
2021-09-06T00:00:00.000-0500,LEES BLOCK E,51
,,
2021-09-06T00:00:00.000-0500,LMX,36
,,
2021-09-06T00:00:00.000-0500,LPR,35
,,
2021-09-06T00:00:00.000-0500,Leblanc,0
,,
2021-09-06T00:00:00.000-0500,MCU,19
,,
2021-09-06T00:00:00.000-0500,Marchand,4
,,
2021-09-06T00:00:00.000-0500,Marion,31
,,
2021-09-06T00:00:00.000-0500,MontPetit,61
,,
2021-09-06T00:00:00.000-0500,Morisset,108
,,
2021-09-06T00:00:00.000-0500,Morriset,6
,,
2021-09-06T00:00:00.000-0500,Perez,26
,,
2021-09-06T00:00:00.000-0500,Polytek,0
,,
2021-09-06T00:00:00.000-0500,RGN,185
,,
2021-09-06T00:00:00.000-0500,SITE,22
,,
2021-09-06T00:00:00.000-0500,SPX,75
,,
2021-09-06T00:00:00.000-0500,STEM,72
,,
2021-09-06T00:00:00.000-0500,Sacre Coeur,0
,,
2021-09-06T00:00:00.000-0500,Seraphin Marion,11
,,
2021-09-06T00:00:00.000-0500,Simard,22
,,
2021-09-06T00:00:00.000-0500,Stewart,2
,,
2021-09-06T00:00:00.000-0500,Tabaret,81
,,
2021-09-06T00:00:00.000-0500,Thompson,18
,,
2021-09-06T00:00:00.000-0500,UniCenter,211
,,
2021-09-06T00:00:00.000-0500,Vanier,30
,,
2021-09-06T00:00:00.000-0500,bioScience,39
,,
2021-09-07T00:00:00.000-0500,1 Nicholas,1
,,
2021-09-07T00:00:00.000-0500,1 Stewart,10
,,
2021-09-07T00:00:00.000-0500,100 Laurier,23
,,
2021-09-07T00:00:00.000-0500,180 Waller,6
,,
2021-09-07T00:00:00.000-0500,200 Wilbrod,0
,,
2021-09-07T00:00:00.000-0500,316 Rideau,7
,,
2021-09-07T00:00:00.000-0500,535 Legget,3
,,
2021-09-07T00:00:00.000-0500,600 Peter Morand,52
,,
2021-09-07T00:00:00.000-0500,850 Peter Morand,21
,,
2021-09-07T00:00:00.000-0500,ARC,166
,,
2021-09-07T00:00:00.000-0500,Academic Hall,4
,,
2021-09-07T00:00:00.000-0500,AlumniHouse,12
,,
2021-09-07T00:00:00.000-0500,Arts,67
,,
2021-09-07T00:00:00.000-0500,Brooks,33
,,
2021-09-07T00:00:00.000-0500,CAREG,106
,,
2021-09-07T00:00:00.000-0500,CBY,241
,,
2021-09-07T00:00:00.000-0500,CRX,156
,,
2021-09-07T00:00:00.000-0500,Copernicus,16
,,
2021-09-07T00:00:00.000-0500,DMS,146
,,
2021-09-07T00:00:00.000-0500,Diorio,164
,,
2021-09-07T00:00:00.000-0500,EMBA,7
,,
2021-09-07T00:00:00.000-0500,FSS,286
,,
2021-09-07T00:00:00.000-0500,Fauteux,147
,,
2021-09-07T00:00:00.000-0500,Gendron,3
,,
2021-09-07T00:00:00.000-0500,GradHouse,7
,,
2021-09-07T00:00:00.000-0500,Hagen,23
,,
2021-09-07T00:00:00.000-0500,Henderson,4
,,
2021-09-07T00:00:00.000-0500,KED,24
,,
2021-09-07T00:00:00.000-0500,LEES BLOCK A,62
,,
2021-09-07T00:00:00.000-0500,LEES BLOCK B,28
,,
2021-09-07T00:00:00.000-0500,LEES BLOCK C,14
,,
2021-09-07T00:00:00.000-0500,LEES BLOCK D,1
,,
2021-09-07T00:00:00.000-0500,LEES BLOCK E,86
,,
2021-09-07T00:00:00.000-0500,LMX,89
,,
2021-09-07T00:00:00.000-0500,LPR,112
,,
2021-09-07T00:00:00.000-0500,Leblanc,0
,,
2021-09-07T00:00:00.000-0500,MCU,39
,,
2021-09-07T00:00:00.000-0500,Marchand,8
,,
2021-09-07T00:00:00.000-0500,Marion,175
,,
2021-09-07T00:00:00.000-0500,MontPetit,155
,,
2021-09-07T00:00:00.000-0500,Morisset,154
,,
2021-09-07T00:00:00.000-0500,Morriset,11
,,
2021-09-07T00:00:00.000-0500,Perez,43
,,
2021-09-07T00:00:00.000-0500,Polytek,3
,,
2021-09-07T00:00:00.000-0500,RGN,971
,,
2021-09-07T00:00:00.000-0500,SITE,175
,,
2021-09-07T00:00:00.000-0500,SPX,163
,,
2021-09-07T00:00:00.000-0500,STEM,198
,,
2021-09-07T00:00:00.000-0500,Sacre Coeur,8
,,
2021-09-07T00:00:00.000-0500,Seraphin Marion,23
,,
2021-09-07T00:00:00.000-0500,Simard,63
,,
2021-09-07T00:00:00.000-0500,Stewart,6
,,
2021-09-07T00:00:00.000-0500,Tabaret,238
,,
2021-09-07T00:00:00.000-0500,Thompson,38
,,
2021-09-07T00:00:00.000-0500,UniCenter,341
,,
2021-09-07T00:00:00.000-0500,Vanier,114
,,
2021-09-07T00:00:00.000-0500,bioScience,131
,,
2021-09-08T00:00:00.000-0500,1 Nicholas,2
,,
2021-09-08T00:00:00.000-0500,1 Stewart,13
,,
2021-09-08T00:00:00.000-0500,100 Laurier,20
,,
2021-09-08T00:00:00.000-0500,180 Waller,8
,,
2021-09-08T00:00:00.000-0500,200 Wilbrod,0
,,
2021-09-08T00:00:00.000-0500,316 Rideau,6
,,
2021-09-08T00:00:00.000-0500,535 Legget,3
,,
2021-09-08T00:00:00.000-0500,600 Peter Morand,20
,,
2021-09-08T00:00:00.000-0500,850 Peter Morand,15
,,
2021-09-08T00:00:00.000-0500,ARC,169
,,
2021-09-08T00:00:00.000-0500,Academic Hall,25
,,
2021-09-08T00:00:00.000-0500,AlumniHouse,14
,,
2021-09-08T00:00:00.000-0500,Arts,155
,,
2021-09-08T00:00:00.000-0500,Brooks,28
,,
2021-09-08T00:00:00.000-0500,CAREG,96
,,
2021-09-08T00:00:00.000-0500,CBY,285
,,
2021-09-08T00:00:00.000-0500,CRX,631
,,
2021-09-08T00:00:00.000-0500,Copernicus,14
,,
2021-09-08T00:00:00.000-0500,DMS,379
,,
2021-09-08T00:00:00.000-0500,Diorio,171
,,
2021-09-08T00:00:00.000-0500,EMBA,8
,,
2021-09-08T00:00:00.000-0500,FSS,542
,,
2021-09-08T00:00:00.000-0500,Fauteux,283
,,
2021-09-08T00:00:00.000-0500,Gendron,5
,,
2021-09-08T00:00:00.000-0500,GradHouse,8
,,
2021-09-08T00:00:00.000-0500,Hagen,28
,,
2021-09-08T00:00:00.000-0500,Henderson,3
,,
2021-09-08T00:00:00.000-0500,KED,27
,,
2021-09-08T00:00:00.000-0500,LEES BLOCK A,47
,,
2021-09-08T00:00:00.000-0500,LEES BLOCK B,30
,,
2021-09-08T00:00:00.000-0500,LEES BLOCK C,45
,,
2021-09-08T00:00:00.000-0500,LEES BLOCK D,9
,,
2021-09-08T00:00:00.000-0500,LEES BLOCK E,93
,,
2021-09-08T00:00:00.000-0500,LMX,135
,,
2021-09-08T00:00:00.000-0500,LPR,159
,,
2021-09-08T00:00:00.000-0500,Leblanc,0
,,
2021-09-08T00:00:00.000-0500,MCU,41
,,
2021-09-08T00:00:00.000-0500,Marchand,9
,,
2021-09-08T00:00:00.000-0500,Marion,293
,,
2021-09-08T00:00:00.000-0500,MontPetit,369
,,
2021-09-08T00:00:00.000-0500,Morisset,420
,,
2021-09-08T00:00:00.000-0500,Morriset,22
,,
2021-09-08T00:00:00.000-0500,Perez,60
,,
2021-09-08T00:00:00.000-0500,Polytek,2
,,
2021-09-08T00:00:00.000-0500,RGN,734
,,
2021-09-08T00:00:00.000-0500,SITE,318
,,
2021-09-08T00:00:00.000-0500,SPX,204
,,
2021-09-08T00:00:00.000-0500,STEM,302
,,
2021-09-08T00:00:00.000-0500,Sacre Coeur,9
,,
2021-09-08T00:00:00.000-0500,Seraphin Marion,27
,,
2021-09-08T00:00:00.000-0500,Simard,68
,,
2021-09-08T00:00:00.000-0500,Stewart,6
,,
2021-09-08T00:00:00.000-0500,Tabaret,257
,,
2021-09-08T00:00:00.000-0500,Thompson,67
,,
2021-09-08T00:00:00.000-0500,UniCenter,542
,,
2021-09-08T00:00:00.000-0500,Vanier,162
,,
2021-09-08T00:00:00.000-0500,bioScience,146
,,
2021-09-09T00:00:00.000-0500,1 Nicholas,2
,,
2021-09-09T00:00:00.000-0500,1 Stewart,18
,,
2021-09-09T00:00:00.000-0500,100 Laurier,26
,,
2021-09-09T00:00:00.000-0500,180 Waller,6
,,
2021-09-09T00:00:00.000-0500,200 Wilbrod,0
,,
2021-09-09T00:00:00.000-0500,316 Rideau,8
,,
2021-09-09T00:00:00.000-0500,535 Legget,4
,,
2021-09-09T00:00:00.000-0500,600 Peter Morand,44
,,
2021-09-09T00:00:00.000-0500,850 Peter Morand,42
,,
2021-09-09T00:00:00.000-0500,ARC,188
,,
2021-09-09T00:00:00.000-0500,Academic Hall,25
,,
2021-09-09T00:00:00.000-0500,AlumniHouse,12
,,
2021-09-09T00:00:00.000-0500,Arts,139
,,
2021-09-09T00:00:00.000-0500,Brooks,39
,,
2021-09-09T00:00:00.000-0500,CAREG,109
,,
2021-09-09T00:00:00.000-0500,CBY,259
,,
2021-09-09T00:00:00.000-0500,CRX,643
,,
2021-09-09T00:00:00.000-0500,Copernicus,17
,,
2021-09-09T00:00:00.000-0500,DMS,396
,,
2021-09-09T00:00:00.000-0500,Diorio,181
,,
2021-09-09T00:00:00.000-0500,EMBA,12
,,
2021-09-09T00:00:00.000-0500,FSS,453
,,
2021-09-09T00:00:00.000-0500,Fauteux,228
,,
2021-09-09T00:00:00.000-0500,Gendron,5
,,
2021-09-09T00:00:00.000-0500,GradHouse,10
,,
2021-09-09T00:00:00.000-0500,Hagen,19
,,
2021-09-09T00:00:00.000-0500,Henderson,3
