Building,"_time",Clients
"316 Rideau","2021-12-25T00:00:00.000-0500",1
"316 Rideau","2021-12-27T00:00:00.000-0500",1
"600 Peter Morand","2021-12-25T00:00:00.000-0500",1
"600 Peter Morand","2022-01-01T00:00:00.000-0500",1
"600 Peter Morand","2022-01-09T00:00:00.000-0500",1
"600 Peter Morand","2022-01-16T00:00:00.000-0500",1
"850 Peter Morand","2022-01-16T00:00:00.000-0500",1
"850 Peter Morand","2022-01-30T00:00:00.000-0500",1
"Academic Hall","2021-12-11T00:00:00.000-0500",1
"Academic Hall","2021-12-18T00:00:00.000-0500",1
"Academic Hall","2021-12-19T00:00:00.000-0500",1
"Academic Hall","2021-12-20T00:00:00.000-0500",1
"Academic Hall","2021-12-23T00:00:00.000-0500",1
"Academic Hall","2021-12-26T00:00:00.000-0500",1
"Academic Hall","2021-12-31T00:00:00.000-0500",1
"Academic Hall","2022-01-01T00:00:00.000-0500",1
"Academic Hall","2022-01-02T00:00:00.000-0500",1
"Academic Hall","2022-01-03T00:00:00.000-0500",1
"Academic Hall","2022-01-04T00:00:00.000-0500",1
"Academic Hall","2022-01-07T00:00:00.000-0500",1
"Academic Hall","2022-01-08T00:00:00.000-0500",1
"Academic Hall","2022-01-09T00:00:00.000-0500",1
"Academic Hall","2022-01-15T00:00:00.000-0500",1
"Academic Hall","2022-01-22T00:00:00.000-0500",1
"Academic Hall","2022-01-23T00:00:00.000-0500",1
"Academic Hall","2022-02-05T00:00:00.000-0500",1
"Academic Hall","2022-02-06T00:00:00.000-0500",1
Copernicus,"2021-12-31T00:00:00.000-0500",1
EMBA,"2022-02-11T00:00:00.000-0500",1
Gendron,"2021-12-28T00:00:00.000-0500",1
Gendron,"2022-01-07T00:00:00.000-0500",1
Gendron,"2022-01-30T00:00:00.000-0500",1
Henderson,"2021-12-22T00:00:00.000-0500",1
Henderson,"2021-12-23T00:00:00.000-0500",1
Henderson,"2021-12-24T00:00:00.000-0500",1
Henderson,"2021-12-27T00:00:00.000-0500",1
Henderson,"2021-12-28T00:00:00.000-0500",1
Henderson,"2021-12-29T00:00:00.000-0500",1
Henderson,"2021-12-31T00:00:00.000-0500",1
Henderson,"2022-01-01T00:00:00.000-0500",1
Henderson,"2022-01-02T00:00:00.000-0500",1
Henderson,"2022-01-03T00:00:00.000-0500",1
Henderson,"2022-01-06T00:00:00.000-0500",1
Henderson,"2022-01-07T00:00:00.000-0500",1
Henderson,"2022-01-12T00:00:00.000-0500",1
Marchand,"2021-12-23T00:00:00.000-0500",1
Marchand,"2021-12-27T00:00:00.000-0500",1
Marchand,"2021-12-29T00:00:00.000-0500",1
Marchand,"2022-01-03T00:00:00.000-0500",1
Marchand,"2022-01-09T00:00:00.000-0500",1
Morriset,"2021-12-23T00:00:00.000-0500",1
Morriset,"2021-12-25T00:00:00.000-0500",1
Morriset,"2021-12-27T00:00:00.000-0500",1
Morriset,"2021-12-29T00:00:00.000-0500",1
Morriset,"2021-12-30T00:00:00.000-0500",1
Morriset,"2022-01-02T00:00:00.000-0500",1
Morriset,"2022-01-03T00:00:00.000-0500",1
Morriset,"2022-01-04T00:00:00.000-0500",1
Morriset,"2022-01-07T00:00:00.000-0500",1
Morriset,"2022-01-08T00:00:00.000-0500",1
Morriset,"2022-01-09T00:00:00.000-0500",1
Morriset,"2022-01-10T00:00:00.000-0500",1
Morriset,"2022-01-14T00:00:00.000-0500",1
Morriset,"2022-01-15T00:00:00.000-0500",1
Morriset,"2022-01-16T00:00:00.000-0500",1
Morriset,"2022-01-21T00:00:00.000-0500",1
Morriset,"2022-01-23T00:00:00.000-0500",1
Morriset,"2022-01-30T00:00:00.000-0500",1
Morriset,"2022-01-31T00:00:00.000-0500",1
Polytek,"2021-11-20T00:00:00.000-0500",1
Polytek,"2021-12-28T00:00:00.000-0500",1
Polytek,"2021-12-29T00:00:00.000-0500",1
Polytek,"2022-01-03T00:00:00.000-0500",1
Polytek,"2022-01-15T00:00:00.000-0500",1
Polytek,"2022-01-17T00:00:00.000-0500",1
Polytek,"2022-01-22T00:00:00.000-0500",1
"Sacre Coeur","2021-12-29T00:00:00.000-0500",1
Stewart,"2022-01-30T00:00:00.000-0500",1
"1 Nicholas","2021-11-20T00:00:00.000-0500",0
"1 Nicholas","2021-11-21T00:00:00.000-0500",0
"1 Nicholas","2021-11-28T00:00:00.000-0500",0
"1 Nicholas","2021-12-04T00:00:00.000-0500",0
"1 Nicholas","2021-12-05T00:00:00.000-0500",0
"1 Nicholas","2021-12-11T00:00:00.000-0500",0
"1 Nicholas","2021-12-12T00:00:00.000-0500",0
"1 Nicholas","2021-12-18T00:00:00.000-0500",0
"1 Nicholas","2021-12-21T00:00:00.000-0500",0
"1 Nicholas","2021-12-22T00:00:00.000-0500",0
"1 Nicholas","2021-12-23T00:00:00.000-0500",0
"1 Nicholas","2021-12-24T00:00:00.000-0500",0
"1 Nicholas","2021-12-26T00:00:00.000-0500",0
"1 Nicholas","2021-12-27T00:00:00.000-0500",0
"1 Nicholas","2021-12-28T00:00:00.000-0500",0
"1 Nicholas","2021-12-29T00:00:00.000-0500",0
"1 Nicholas","2021-12-30T00:00:00.000-0500",0
"1 Nicholas","2021-12-31T00:00:00.000-0500",0
"1 Nicholas","2022-01-02T00:00:00.000-0500",0
"1 Nicholas","2022-01-03T00:00:00.000-0500",0
"1 Nicholas","2022-01-05T00:00:00.000-0500",0
"1 Nicholas","2022-01-08T00:00:00.000-0500",0
"1 Nicholas","2022-01-09T00:00:00.000-0500",0
"1 Nicholas","2022-01-10T00:00:00.000-0500",0
"1 Nicholas","2022-01-11T00:00:00.000-0500",0
"1 Nicholas","2022-01-15T00:00:00.000-0500",0
"1 Nicholas","2022-01-16T00:00:00.000-0500",0
"1 Nicholas","2022-01-17T00:00:00.000-0500",0
"1 Nicholas","2022-01-18T00:00:00.000-0500",0
"1 Nicholas","2022-01-19T00:00:00.000-0500",0
"1 Nicholas","2022-01-22T00:00:00.000-0500",0
"1 Nicholas","2022-01-23T00:00:00.000-0500",0
"1 Nicholas","2022-01-24T00:00:00.000-0500",0
"1 Nicholas","2022-01-25T00:00:00.000-0500",0
"1 Nicholas","2022-01-29T00:00:00.000-0500",0
"1 Nicholas","2022-01-30T00:00:00.000-0500",0
"1 Nicholas","2022-02-01T00:00:00.000-0500",0
"1 Nicholas","2022-02-02T00:00:00.000-0500",0
"1 Nicholas","2022-02-03T00:00:00.000-0500",0
"1 Nicholas","2022-02-05T00:00:00.000-0500",0
"1 Nicholas","2022-02-06T00:00:00.000-0500",0
"1 Nicholas","2022-02-10T00:00:00.000-0500",0
"Academic Hall","2021-12-24T00:00:00.000-0500",0
"Academic Hall","2021-12-25T00:00:00.000-0500",0
Gendron,"2021-11-20T00:00:00.000-0500",0
Gendron,"2021-11-21T00:00:00.000-0500",0
Gendron,"2021-11-27T00:00:00.000-0500",0
Gendron,"2021-11-28T00:00:00.000-0500",0
Gendron,"2021-12-04T00:00:00.000-0500",0
Gendron,"2021-12-11T00:00:00.000-0500",0
Gendron,"2021-12-12T00:00:00.000-0500",0
Gendron,"2021-12-23T00:00:00.000-0500",0
Gendron,"2021-12-25T00:00:00.000-0500",0
Gendron,"2021-12-27T00:00:00.000-0500",0
Gendron,"2021-12-29T00:00:00.000-0500",0
Gendron,"2021-12-31T00:00:00.000-0500",0
Gendron,"2022-01-01T00:00:00.000-0500",0
Gendron,"2022-01-08T00:00:00.000-0500",0
Gendron,"2022-01-09T00:00:00.000-0500",0
Gendron,"2022-01-16T00:00:00.000-0500",0
Gendron,"2022-01-22T00:00:00.000-0500",0
Gendron,"2022-01-23T00:00:00.000-0500",0
Gendron,"2022-01-29T00:00:00.000-0500",0
Gendron,"2022-02-05T00:00:00.000-0500",0
Gendron,"2022-02-06T00:00:00.000-0500",0
Henderson,"2021-12-26T00:00:00.000-0500",0
Henderson,"2021-12-30T00:00:00.000-0500",0
"LEES BLOCK B","2021-11-16T00:00:00.000-0500",0
"LEES BLOCK B","2021-11-17T00:00:00.000-0500",0
"LEES BLOCK B","2021-11-18T00:00:00.000-0500",0
"LEES BLOCK B","2021-11-19T00:00:00.000-0500",0
"LEES BLOCK B","2021-11-20T00:00:00.000-0500",0
"LEES BLOCK B","2021-11-21T00:00:00.000-0500",0
"LEES BLOCK B","2021-11-22T00:00:00.000-0500",0
"LEES BLOCK B","2021-11-23T00:00:00.000-0500",0
"LEES BLOCK B","2021-11-24T00:00:00.000-0500",0
"LEES BLOCK B","2021-11-25T00:00:00.000-0500",0
"LEES BLOCK B","2021-11-26T00:00:00.000-0500",0
"LEES BLOCK B","2021-11-27T00:00:00.000-0500",0
"LEES BLOCK B","2021-11-28T00:00:00.000-0500",0
"LEES BLOCK B","2021-11-29T00:00:00.000-0500",0
"LEES BLOCK B","2021-11-30T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-01T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-02T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-03T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-04T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-05T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-06T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-07T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-08T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-09T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-10T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-11T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-12T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-13T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-14T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-15T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-16T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-17T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-18T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-19T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-20T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-21T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-22T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-23T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-24T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-25T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-26T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-27T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-28T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-29T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-30T00:00:00.000-0500",0
"LEES BLOCK B","2021-12-31T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-01T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-02T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-03T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-04T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-05T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-06T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-07T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-08T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-09T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-10T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-11T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-12T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-13T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-14T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-15T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-16T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-17T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-18T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-19T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-20T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-21T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-22T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-23T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-24T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-25T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-26T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-27T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-28T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-29T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-30T00:00:00.000-0500",0
"LEES BLOCK B","2022-01-31T00:00:00.000-0500",0
"LEES BLOCK B","2022-02-01T00:00:00.000-0500",0
"LEES BLOCK B","2022-02-02T00:00:00.000-0500",0
"LEES BLOCK B","2022-02-03T00:00:00.000-0500",0
"LEES BLOCK B","2022-02-04T00:00:00.000-0500",0
"LEES BLOCK B","2022-02-05T00:00:00.000-0500",0
"LEES BLOCK B","2022-02-06T00:00:00.000-0500",0
"LEES BLOCK B","2022-02-07T00:00:00.000-0500",0
"LEES BLOCK B","2022-02-08T00:00:00.000-0500",0
"LEES BLOCK B","2022-02-09T00:00:00.000-0500",0
"LEES BLOCK B","2022-02-10T00:00:00.000-0500",0
"LEES BLOCK B","2022-02-11T00:00:00.000-0500",0
"LEES BLOCK C","2021-11-16T00:00:00.000-0500",0
"LEES BLOCK C","2021-11-17T00:00:00.000-0500",0
"LEES BLOCK C","2021-11-18T00:00:00.000-0500",0
"LEES BLOCK C","2021-11-19T00:00:00.000-0500",0
"LEES BLOCK C","2021-11-20T00:00:00.000-0500",0
"LEES BLOCK C","2021-11-21T00:00:00.000-0500",0
"LEES BLOCK C","2021-11-22T00:00:00.000-0500",0
"LEES BLOCK C","2021-11-23T00:00:00.000-0500",0
"LEES BLOCK C","2021-11-24T00:00:00.000-0500",0
"LEES BLOCK C","2021-11-25T00:00:00.000-0500",0
"LEES BLOCK C","2021-11-26T00:00:00.000-0500",0
"LEES BLOCK C","2021-11-27T00:00:00.000-0500",0
"LEES BLOCK C","2021-11-28T00:00:00.000-0500",0
"LEES BLOCK C","2021-11-29T00:00:00.000-0500",0
"LEES BLOCK C","2021-11-30T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-01T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-02T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-03T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-04T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-05T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-06T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-07T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-08T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-09T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-10T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-11T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-12T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-13T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-14T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-15T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-16T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-17T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-18T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-19T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-20T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-21T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-22T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-23T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-24T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-25T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-26T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-27T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-28T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-29T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-30T00:00:00.000-0500",0
"LEES BLOCK C","2021-12-31T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-01T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-02T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-03T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-04T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-05T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-06T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-07T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-08T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-09T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-10T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-11T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-12T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-13T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-14T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-15T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-16T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-17T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-18T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-19T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-20T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-21T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-22T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-23T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-24T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-25T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-26T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-27T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-28T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-29T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-30T00:00:00.000-0500",0
"LEES BLOCK C","2022-01-31T00:00:00.000-0500",0
"LEES BLOCK C","2022-02-01T00:00:00.000-0500",0
"LEES BLOCK C","2022-02-02T00:00:00.000-0500",0
"LEES BLOCK C","2022-02-03T00:00:00.000-0500",0
"LEES BLOCK C","2022-02-04T00:00:00.000-0500",0
"LEES BLOCK C","2022-02-05T00:00:00.000-0500",0
"LEES BLOCK C","2022-02-06T00:00:00.000-0500",0
"LEES BLOCK C","2022-02-07T00:00:00.000-0500",0
"LEES BLOCK C","2022-02-08T00:00:00.000-0500",0
"LEES BLOCK C","2022-02-09T00:00:00.000-0500",0
"LEES BLOCK C","2022-02-10T00:00:00.000-0500",0
"LEES BLOCK C","2022-02-11T00:00:00.000-0500",0
"LEES BLOCK D","2021-11-16T00:00:00.000-0500",0
"LEES BLOCK D","2021-11-17T00:00:00.000-0500",0
"LEES BLOCK D","2021-11-18T00:00:00.000-0500",0
"LEES BLOCK D","2021-11-19T00:00:00.000-0500",0
"LEES BLOCK D","2021-11-20T00:00:00.000-0500",0
"LEES BLOCK D","2021-11-21T00:00:00.000-0500",0
"LEES BLOCK D","2021-11-22T00:00:00.000-0500",0
"LEES BLOCK D","2021-11-23T00:00:00.000-0500",0
"LEES BLOCK D","2021-11-24T00:00:00.000-0500",0
"LEES BLOCK D","2021-11-25T00:00:00.000-0500",0
"LEES BLOCK D","2021-11-26T00:00:00.000-0500",0
"LEES BLOCK D","2021-11-27T00:00:00.000-0500",0
"LEES BLOCK D","2021-11-28T00:00:00.000-0500",0
"LEES BLOCK D","2021-11-29T00:00:00.000-0500",0
"LEES BLOCK D","2021-11-30T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-01T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-02T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-03T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-04T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-05T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-06T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-07T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-08T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-09T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-10T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-11T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-12T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-13T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-14T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-15T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-16T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-17T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-18T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-19T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-20T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-21T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-22T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-23T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-24T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-25T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-26T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-27T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-28T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-29T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-30T00:00:00.000-0500",0
"LEES BLOCK D","2021-12-31T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-01T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-02T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-03T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-04T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-05T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-06T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-07T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-08T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-09T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-10T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-11T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-12T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-13T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-14T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-15T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-16T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-17T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-18T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-19T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-20T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-21T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-22T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-23T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-24T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-25T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-26T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-27T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-28T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-29T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-30T00:00:00.000-0500",0
"LEES BLOCK D","2022-01-31T00:00:00.000-0500",0
"LEES BLOCK D","2022-02-01T00:00:00.000-0500",0
"LEES BLOCK D","2022-02-02T00:00:00.000-0500",0
"LEES BLOCK D","2022-02-03T00:00:00.000-0500",0
"LEES BLOCK D","2022-02-04T00:00:00.000-0500",0
"LEES BLOCK D","2022-02-05T00:00:00.000-0500",0
"LEES BLOCK D","2022-02-06T00:00:00.000-0500",0
"LEES BLOCK D","2022-02-07T00:00:00.000-0500",0
"LEES BLOCK D","2022-02-08T00:00:00.000-0500",0
"LEES BLOCK D","2022-02-09T00:00:00.000-0500",0
"LEES BLOCK D","2022-02-10T00:00:00.000-0500",0
"LEES BLOCK D","2022-02-11T00:00:00.000-0500",0
Leblanc,"2021-11-16T00:00:00.000-0500",0
Leblanc,"2021-11-17T00:00:00.000-0500",0
Leblanc,"2021-11-18T00:00:00.000-0500",0
Leblanc,"2021-11-19T00:00:00.000-0500",0
Leblanc,"2021-11-20T00:00:00.000-0500",0
Leblanc,"2021-11-21T00:00:00.000-0500",0
Leblanc,"2021-11-22T00:00:00.000-0500",0
Leblanc,"2021-11-23T00:00:00.000-0500",0
Leblanc,"2021-11-24T00:00:00.000-0500",0
Leblanc,"2021-11-25T00:00:00.000-0500",0
Leblanc,"2021-11-26T00:00:00.000-0500",0
Leblanc,"2021-11-27T00:00:00.000-0500",0
Leblanc,"2021-11-28T00:00:00.000-0500",0
Leblanc,"2021-11-29T00:00:00.000-0500",0
Leblanc,"2021-11-30T00:00:00.000-0500",0
Leblanc,"2021-12-01T00:00:00.000-0500",0
Leblanc,"2021-12-02T00:00:00.000-0500",0
Leblanc,"2021-12-03T00:00:00.000-0500",0
Leblanc,"2021-12-04T00:00:00.000-0500",0
Leblanc,"2021-12-05T00:00:00.000-0500",0
Leblanc,"2021-12-06T00:00:00.000-0500",0
Leblanc,"2021-12-07T00:00:00.000-0500",0
Leblanc,"2021-12-08T00:00:00.000-0500",0
Leblanc,"2021-12-09T00:00:00.000-0500",0
Leblanc,"2021-12-10T00:00:00.000-0500",0
Leblanc,"2021-12-11T00:00:00.000-0500",0
Leblanc,"2021-12-12T00:00:00.000-0500",0
Leblanc,"2021-12-13T00:00:00.000-0500",0
Leblanc,"2021-12-14T00:00:00.000-0500",0
Leblanc,"2021-12-15T00:00:00.000-0500",0
Leblanc,"2021-12-16T00:00:00.000-0500",0
Leblanc,"2021-12-17T00:00:00.000-0500",0
Leblanc,"2021-12-18T00:00:00.000-0500",0
Leblanc,"2021-12-19T00:00:00.000-0500",0
Leblanc,"2021-12-20T00:00:00.000-0500",0
Leblanc,"2021-12-21T00:00:00.000-0500",0
Leblanc,"2021-12-22T00:00:00.000-0500",0
Leblanc,"2021-12-23T00:00:00.000-0500",0
Leblanc,"2021-12-24T00:00:00.000-0500",0
Leblanc,"2021-12-25T00:00:00.000-0500",0
Leblanc,"2021-12-26T00:00:00.000-0500",0
Leblanc,"2021-12-27T00:00:00.000-0500",0
Leblanc,"2021-12-28T00:00:00.000-0500",0
Leblanc,"2021-12-29T00:00:00.000-0500",0
Leblanc,"2021-12-30T00:00:00.000-0500",0
Leblanc,"2021-12-31T00:00:00.000-0500",0
Leblanc,"2022-01-01T00:00:00.000-0500",0
Leblanc,"2022-01-02T00:00:00.000-0500",0
Leblanc,"2022-01-03T00:00:00.000-0500",0
Leblanc,"2022-01-04T00:00:00.000-0500",0
Leblanc,"2022-01-05T00:00:00.000-0500",0
Leblanc,"2022-01-06T00:00:00.000-0500",0
Leblanc,"2022-01-07T00:00:00.000-0500",0
Leblanc,"2022-01-08T00:00:00.000-0500",0
Leblanc,"2022-01-09T00:00:00.000-0500",0
Leblanc,"2022-01-10T00:00:00.000-0500",0
Leblanc,"2022-01-11T00:00:00.000-0500",0
Leblanc,"2022-01-12T00:00:00.000-0500",0
Leblanc,"2022-01-13T00:00:00.000-0500",0
Leblanc,"2022-01-14T00:00:00.000-0500",0
Leblanc,"2022-01-15T00:00:00.000-0500",0
Leblanc,"2022-01-16T00:00:00.000-0500",0
Leblanc,"2022-01-17T00:00:00.000-0500",0
Leblanc,"2022-01-18T00:00:00.000-0500",0
Leblanc,"2022-01-19T00:00:00.000-0500",0
Leblanc,"2022-01-20T00:00:00.000-0500",0
Leblanc,"2022-01-21T00:00:00.000-0500",0
